3.146725149999999971e+01 3.633871299999999849e+01 4.145973920000000135e+01 4.621447249999999940e+01 5.645668880000000200e+01 6.750260289999999941e+01 6.881065669999999557e+01 2.565407940000000053e+01 3.327738259999999837e+00 1.403397039999999818e-01 1.481682640000000051e+00 2.413744340000000044e+00 5.372483750000000668e+00 9.556040170000001055e+00 1.354385169999999938e+01 1.536233439999999995e+01 1.883761399999999853e+01 2.186724919999999983e+01
1.847268489999999872e+02 2.143556329999999832e+02 2.470936330000000112e+02 2.738665040000000204e+02 3.360407050000000027e+02 4.021780790000000252e+02 4.093953970000000027e+02 1.501686129999999935e+02 1.893638259999999818e+01 6.696682539999999628e-01 8.216240439999999978e+00 1.364580540000000042e+01 3.073989599999999811e+01 5.511084199999999811e+01 7.840880009999999345e+01 8.910599349999999674e+01 1.099539620000000042e+02 1.275697349999999943e+02
